"GEOID","NAME","variable","estimate","moe"
"13159","Jasper County, Georgia","B01001_020",165,72
"13159","Jasper County, Georgia","B01001_021",223,75
"13159","Jasper County, Georgia","B01001_022",288,73
"13159","Jasper County, Georgia","B01001_023",214,69
"13159","Jasper County, Georgia","B01001_024",139,54
"13159","Jasper County, Georgia","B01001_025",54,43
"13159","Jasper County, Georgia","B01001_026",7186,62
"13159","Jasper County, Georgia","B01001_027",361,45
"13159","Jasper County, Georgia","B01001_028",444,108
"13159","Jasper County, Georgia","B01001_029",532,114
"13159","Jasper County, Georgia","B01001_030",277,49
"13159","Jasper County, Georgia","B01001_031",96,68
"13159","Jasper County, Georgia","B01001_032",65,47
"13159","Jasper County, Georgia","B01001_033",102,55
"13159","Jasper County, Georgia","B01001_034",217,90
"13159","Jasper County, Georgia","B01001_035",447,87
"13159","Jasper County, Georgia","B01001_036",419,19
"13159","Jasper County, Georgia","B01001_037",372,122
"13159","Jasper County, Georgia","B01001_038",470,117
"13159","Jasper County, Georgia","B01001_039",504,77
"13159","Jasper County, Georgia","B01001_040",478,4
"13159","Jasper County, Georgia","B01001_041",524,93
"13159","Jasper County, Georgia","B01001_042",267,102
"13159","Jasper County, Georgia","B01001_043",253,93
"13159","Jasper County, Georgia","B01001_044",186,68
"13159","Jasper County, Georgia","B01001_045",235,76
"13159","Jasper County, Georgia","B01001_046",379,91
"13159","Jasper County, Georgia","B01001_047",201,68
"13159","Jasper County, Georgia","B01001_048",189,98
"13159","Jasper County, Georgia","B01001_049",168,69
"13161","Jeff Davis County, Georgia","B01001_001",15036,NA
"13161","Jeff Davis County, Georgia","B01001_002",7347,179
"13161","Jeff Davis County, Georgia","B01001_003",571,116
"13161","Jeff Davis County, Georgia","B01001_004",464,146
"13161","Jeff Davis County, Georgia","B01001_005",710,113
"13161","Jeff Davis County, Georgia","B01001_006",318,61
"13161","Jeff Davis County, Georgia","B01001_007",238,143
"13161","Jeff Davis County, Georgia","B01001_008",97,103
"13161","Jeff Davis County, Georgia","B01001_009",72,90
"13161","Jeff Davis County, Georgia","B01001_010",220,106
"13161","Jeff Davis County, Georgia","B01001_011",473,145
"13161","Jeff Davis County, Georgia","B01001_012",498,154
"13161","Jeff Davis County, Georgia","B01001_013",317,154
"13161","Jeff Davis County, Georgia","B01001_014",595,152
"13161","Jeff Davis County, Georgia","B01001_015",395,59
"13161","Jeff Davis County, Georgia","B01001_016",470,102
"13161","Jeff Davis County, Georgia","B01001_017",346,128
"13161","Jeff Davis County, Georgia","B01001_018",319,123
"13161","Jeff Davis County, Georgia","B01001_019",214,99
"13161","Jeff Davis County, Georgia","B01001_020",120,64
"13161","Jeff Davis County, Georgia","B01001_021",118,92
"13161","Jeff Davis County, Georgia","B01001_022",458,99
"13161","Jeff Davis County, Georgia","B01001_023",213,71
"13161","Jeff Davis County, Georgia","B01001_024",37,26
"13161","Jeff Davis County, Georgia","B01001_025",84,56
"13161","Jeff Davis County, Georgia","B01001_026",7689,179
"13161","Jeff Davis County, Georgia","B01001_027",456,121
"13161","Jeff Davis County, Georgia","B01001_028",625,172
"13161","Jeff Davis County, Georgia","B01001_029",551,164
"13161","Jeff Davis County, Georgia","B01001_030",315,88
"13161","Jeff Davis County, Georgia","B01001_031",288,111
"13161","Jeff Davis County, Georgia","B01001_032",103,88
"13161","Jeff Davis County, Georgia","B01001_033",54,44
"13161","Jeff Davis County, Georgia","B01001_034",219,145
"13161","Jeff Davis County, Georgia","B01001_035",541,96
"13161","Jeff Davis County, Georgia","B01001_036",454,80
"13161","Jeff Davis County, Georgia","B01001_037",384,152
"13161","Jeff Davis County, Georgia","B01001_038",644,169
"13161","Jeff Davis County, Georgia","B01001_039",438,74
"13161","Jeff Davis County, Georgia","B01001_040",455,79
"13161","Jeff Davis County, Georgia","B01001_041",472,112
"13161","Jeff Davis County, Georgia","B01001_042",327,120
"13161","Jeff Davis County, Georgia","B01001_043",119,76
"13161","Jeff Davis County, Georgia","B01001_044",125,68
"13161","Jeff Davis County, Georgia","B01001_045",369,128
"13161","Jeff Davis County, Georgia","B01001_046",246,87
"13161","Jeff Davis County, Georgia","B01001_047",301,83
"13161","Jeff Davis County, Georgia","B01001_048",129,72
"13161","Jeff Davis County, Georgia","B01001_049",74,52
"13163","Jefferson County, Georgia","B01001_001",15618,NA
"13163","Jefferson County, Georgia","B01001_002",7522,55
"13163","Jefferson County, Georgia","B01001_003",497,27
"13163","Jefferson County, Georgia","B01001_004",511,131
"13163","Jefferson County, Georgia","B01001_005",516,117
"13163","Jefferson County, Georgia","B01001_006",335,20
"13163","Jefferson County, Georgia","B01001_007",135,87
"13163","Jefferson County, Georgia","B01001_008",82,109
"13163","Jefferson County, Georgia","B01001_009",218,87
"13163","Jefferson County, Georgia","B01001_010",239,104
"13163","Jefferson County, Georgia","B01001_011",525,41
"13163","Jefferson County, Georgia","B01001_012",422,18
"13163","Jefferson County, Georgia","B01001_013",498,121
"13163","Jefferson County, Georgia","B01001_014",450,114
"13163","Jefferson County, Georgia","B01001_015",461,34
"13163","Jefferson County, Georgia","B01001_016",497,2
"13163","Jefferson County, Georgia","B01001_017",504,103
"13163","Jefferson County, Georgia","B01001_018",151,72
"13163","Jefferson County, Georgia","B01001_019",315,101
"13163","Jefferson County, Georgia","B01001_020",155,63
"13163","Jefferson County, Georgia","B01001_021",297,104
"13163","Jefferson County, Georgia","B01001_022",362,82
"13163","Jefferson County, Georgia","B01001_023",179,51
"13163","Jefferson County, Georgia","B01001_024",105,40
"13163","Jefferson County, Georgia","B01001_025",68,40
"13163","Jefferson County, Georgia","B01001_026",8096,55
"13163","Jefferson County, Georgia","B01001_027",453,21
"13163","Jefferson County, Georgia","B01001_028",418,117
"13163","Jefferson County, Georgia","B01001_029",626,113
"13163","Jefferson County, Georgia","B01001_030",335,47
"13163","Jefferson County, Georgia","B01001_031",197,103
"13163","Jefferson County, Georgia","B01001_032",35,26
"13163","Jefferson County, Georgia","B01001_033",67,63
"13163","Jefferson County, Georgia","B01001_034",309,92
"13163","Jefferson County, Georgia","B01001_035",476,21
"13163","Jefferson County, Georgia","B01001_036",449,30
"13163","Jefferson County, Georgia","B01001_037",469,104
"13163","Jefferson County, Georgia","B01001_038",405,99
"13163","Jefferson County, Georgia","B01001_039",501,10
"13163","Jefferson County, Georgia","B01001_040",556,21
"13163","Jefferson County, Georgia","B01001_041",585,111
"13163","Jefferson County, Georgia","B01001_042",228,97
"13163","Jefferson County, Georgia","B01001_043",347,94
"13163","Jefferson County, Georgia","B01001_044",183,63
"13163","Jefferson County, Georgia","B01001_045",404,97
"13163","Jefferson County, Georgia","B01001_046",317,99
"13163","Jefferson County, Georgia","B01001_047",319,80
"13163","Jefferson County, Georgia","B01001_048",202,62
"13163","Jefferson County, Georgia","B01001_049",215,76
"13165","Jenkins County, Georgia","B01001_001",8793,NA
"13165","Jenkins County, Georgia","B01001_002",4094,292
"13165","Jenkins County, Georgia","B01001_003",429,175
"13165","Jenkins County, Georgia","B01001_004",381,139
"13165","Jenkins County, Georgia","B01001_005",247,130
"13165","Jenkins County, Georgia","B01001_006",38,43
"13165","Jenkins County, Georgia","B01001_007",74,57
"13165","Jenkins County, Georgia","B01001_008",0,19
"13165","Jenkins County, Georgia","B01001_009",132,121
"13165","Jenkins County, Georgia","B01001_010",350,187
"13165","Jenkins County, Georgia","B01001_011",139,89
"13165","Jenkins County, Georgia","B01001_012",85,78
"13165","Jenkins County, Georgia","B01001_013",203,143
"13165","Jenkins County, Georgia","B01001_014",283,149
"13165","Jenkins County, Georgia","B01001_015",200,89
"13165","Jenkins County, Georgia","B01001_016",341,154
"13165","Jenkins County, Georgia","B01001_017",295,122
"13165","Jenkins County, Georgia","B01001_018",162,99
"13165","Jenkins County, Georgia","B01001_019",182,118
"13165","Jenkins County, Georgia","B01001_020",162,106
"13165","Jenkins County, Georgia","B01001_021",149,105
"13165","Jenkins County, Georgia","B01001_022",139,75
"13165","Jenkins County, Georgia","B01001_023",47,42
"13165","Jenkins County, Georgia","B01001_024",38,31
"13165","Jenkins County, Georgia","B01001_025",18,21
"13165","Jenkins County, Georgia","B01001_026",4699,292
"13165","Jenkins County, Georgia","B01001_027",157,117
"13165","Jenkins County, Georgia","B01001_028",397,168
"13165","Jenkins County, Georgia","B01001_029",149,116
"13165","Jenkins County, Georgia","B01001_030",170,77
"13165","Jenkins County, Georgia","B01001_031",44,36
"13165","Jenkins County, Georgia","B01001_032",84,80
"13165","Jenkins County, Georgia","B01001_033",110,98
"13165","Jenkins County, Georgia","B01001_034",184,112
"13165","Jenkins County, Georgia","B01001_035",254,130
"13165","Jenkins County, Georgia","B01001_036",188,108
"13165","Jenkins County, Georgia","B01001_037",142,90
"13165","Jenkins County, Georgia","B01001_038",291,134
"13165","Jenkins County, Georgia","B01001_039",481,194
"13165","Jenkins County, Georgia","B01001_040",323,115
"13165","Jenkins County, Georgia","B01001_041",484,167
"13165","Jenkins County, Georgia","B01001_042",101,70
"13165","Jenkins County, Georgia","B01001_043",126,102
"13165","Jenkins County, Georgia","B01001_044",123,64
"13165","Jenkins County, Georgia","B01001_045",285,121
"13165","Jenkins County, Georgia","B01001_046",328,113
"13165","Jenkins County, Georgia","B01001_047",120,103
"13165","Jenkins County, Georgia","B01001_048",25,24
"13165","Jenkins County, Georgia","B01001_049",133,122
"13167","Johnson County, Georgia","B01001_001",9691,NA
"13167","Johnson County, Georgia","B01001_002",5505,105
"13167","Johnson County, Georgia","B01001_003",301,59
"13167","Johnson County, Georgia","B01001_004",342,69
"13167","Johnson County, Georgia","B01001_005",160,41
"13167","Johnson County, Georgia","B01001_006",178,54
"13167","Johnson County, Georgia","B01001_007",98,61
"13167","Johnson County, Georgia","B01001_008",42,41
"13167","Johnson County, Georgia","B01001_009",132,106
"13167","Johnson County, Georgia","B01001_010",214,79
"13167","Johnson County, Georgia","B01001_011",364,87
"13167","Johnson County, Georgia","B01001_012",333,80
"13167","Johnson County, Georgia","B01001_013",526,207
"13167","Johnson County, Georgia","B01001_014",505,173
"13167","Johnson County, Georgia","B01001_015",430,111
"13167","Johnson County, Georgia","B01001_016",348,77
"13167","Johnson County, Georgia","B01001_017",300,83
"13167","Johnson County, Georgia","B01001_018",164,59
"13167","Johnson County, Georgia","B01001_019",246,81
"13167","Johnson County, Georgia","B01001_020",145,76
"13167","Johnson County, Georgia","B01001_021",99,43
"13167","Johnson County, Georgia","B01001_022",295,81
"13167","Johnson County, Georgia","B01001_023",121,34
"13167","Johnson County, Georgia","B01001_024",75,47
"13167","Johnson County, Georgia","B01001_025",87,40
"13167","Johnson County, Georgia","B01001_026",4186,105
"13167","Johnson County, Georgia","B01001_027",247,55
"13167","Johnson County, Georgia","B01001_028",310,80
"13167","Johnson County, Georgia","B01001_029",154,62
"13167","Johnson County, Georgia","B01001_030",175,84
"13167","Johnson County, Georgia","B01001_031",149,61
"13167","Johnson County, Georgia","B01001_032",12,15
"13167","Johnson County, Georgia","B01001_033",50,39
"13167","Johnson County, Georgia","B01001_034",158,66
"13167","Johnson County, Georgia","B01001_035",188,40
"13167","Johnson County, Georgia","B01001_036",157,39
"13167","Johnson County, Georgia","B01001_037",205,69
"13167","Johnson County, Georgia","B01001_038",306,79
"13167","Johnson County, Georgia","B01001_039",262,60
"13167","Johnson County, Georgia","B01001_040",262,47
"13167","Johnson County, Georgia","B01001_041",289,62
"13167","Johnson County, Georgia","B01001_042",115,46
"13167","Johnson County, Georgia","B01001_043",213,63
"13167","Johnson County, Georgia","B01001_044",124,69
"13167","Johnson County, Georgia","B01001_045",236,71
"13167","Johnson County, Georgia","B01001_046",196,42
"13167","Johnson County, Georgia","B01001_047",97,51
"13167","Johnson County, Georgia","B01001_048",108,50
"13167","Johnson County, Georgia","B01001_049",173,51
"13169","Jones County, Georgia","B01001_001",28579,NA
"13169","Jones County, Georgia","B01001_002",13728,163
"13169","Jones County, Georgia","B01001_003",689,94
"13169","Jones County, Georgia","B01001_004",1035,226
"13169","Jones County, Georgia","B01001_005",924,237
"13169","Jones County, Georgia","B01001_006",622,111
"13169","Jones County, Georgia","B01001_007",387,121
"13169","Jones County, Georgia","B01001_008",226,96
"13169","Jones County, Georgia","B01001_009",202,112
"13169","Jones County, Georgia","B01001_010",344,124
"13169","Jones County, Georgia","B01001_011",825,163
"13169","Jones County, Georgia","B01001_012",784,126
"13169","Jones County, Georgia","B01001_013",882,166
"13169","Jones County, Georgia","B01001_014",804,149
"13169","Jones County, Georgia","B01001_015",1043,117
"13169","Jones County, Georgia","B01001_016",939,118
"13169","Jones County, Georgia","B01001_017",895,127
"13169","Jones County, Georgia","B01001_018",446,127
"13169","Jones County, Georgia","B01001_019",480,148
"13169","Jones County, Georgia","B01001_020",451,109
"13169","Jones County, Georgia","B01001_021",399,117
"13169","Jones County, Georgia","B01001_022",502,135
"13169","Jones County, Georgia","B01001_023",272,98
"13169","Jones County, Georgia","B01001_024",375,112
"13169","Jones County, Georgia","B01001_025",202,122
"13169","Jones County, Georgia","B01001_026",14851,163
"13169","Jones County, Georgia","B01001_027",770,110
"13169","Jones County, Georgia","B01001_028",1212,197
"13169","Jones County, Georgia","B01001_029",787,208
"13169","Jones County, Georgia","B01001_030",654,118
"13169","Jones County, Georgia","B01001_031",365,179
"13169","Jones County, Georgia","B01001_032",120,86
"13169","Jones County, Georgia","B01001_033",123,76
"13169","Jones County, Georgia","B01001_034",476,155
"13169","Jones County, Georgia","B01001_035",799,90
"13169","Jones County, Georgia","B01001_036",767,88
"13169","Jones County, Georgia","B01001_037",1123,193
"13169","Jones County, Georgia","B01001_038",797,181
"13169","Jones County, Georgia","B01001_039",1121,114
"13169","Jones County, Georgia","B01001_040",988,114
"13169","Jones County, Georgia","B01001_041",1069,164
"13169","Jones County, Georgia","B01001_042",400,147
"13169","Jones County, Georgia","B01001_043",514,135
"13169","Jones County, Georgia","B01001_044",535,174
"13169","Jones County, Georgia","B01001_045",389,134
"13169","Jones County, Georgia","B01001_046",690,172
"13169","Jones County, Georgia","B01001_047",614,118
"13169","Jones County, Georgia","B01001_048",291,111
"13169","Jones County, Georgia","B01001_049",247,129
"13171","Lamar County, Georgia","B01001_001",18672,NA
"13171","Lamar County, Georgia","B01001_002",9111,147
"13171","Lamar County, Georgia","B01001_003",610,138
"13171","Lamar County, Georgia","B01001_004",450,127
"13171","Lamar County, Georgia","B01001_005",651,151
"13171","Lamar County, Georgia","B01001_006",444,118
"13171","Lamar County, Georgia","B01001_007",437,160
"13171","Lamar County, Georgia","B01001_008",160,79
"13171","Lamar County, Georgia","B01001_009",73,53
"13171","Lamar County, Georgia","B01001_010",510,232
"13171","Lamar County, Georgia","B01001_011",587,154
"13171","Lamar County, Georgia","B01001_012",289,146
"13171","Lamar County, Georgia","B01001_013",752,184
"13171","Lamar County, Georgia","B01001_014",470,135
"13171","Lamar County, Georgia","B01001_015",513,103
"13171","Lamar County, Georgia","B01001_016",581,4
"13171","Lamar County, Georgia","B01001_017",647,141
"13171","Lamar County, Georgia","B01001_018",382,138
"13171","Lamar County, Georgia","B01001_019",169,82
"13171","Lamar County, Georgia","B01001_020",138,81
"13171","Lamar County, Georgia","B01001_021",226,104
"13171","Lamar County, Georgia","B01001_022",570,139
"13171","Lamar County, Georgia","B01001_023",195,70
"13171","Lamar County, Georgia","B01001_024",182,73
"13171","Lamar County, Georgia","B01001_025",75,49
"13171","Lamar County, Georgia","B01001_026",9561,147
"13171","Lamar County, Georgia","B01001_027",474,126
"13171","Lamar County, Georgia","B01001_028",367,144
"13171","Lamar County, Georgia","B01001_029",593,156
"13171","Lamar County, Georgia","B01001_030",312,81
"13171","Lamar County, Georgia","B01001_031",715,221
"13171","Lamar County, Georgia","B01001_032",337,155
"13171","Lamar County, Georgia","B01001_033",167,113
"13171","Lamar County, Georgia","B01001_034",228,113
"13171","Lamar County, Georgia","B01001_035",601,158
"13171","Lamar County, Georgia","B01001_036",640,141
"13171","Lamar County, Georgia","B01001_037",441,149
"13171","Lamar County, Georgia","B01001_038",530,162
"13171","Lamar County, Georgia","B01001_039",536,91
"13171","Lamar County, Georgia","B01001_040",615,2
"13171","Lamar County, Georgia","B01001_041",690,141
"13171","Lamar County, Georgia","B01001_042",350,122
"13171","Lamar County, Georgia","B01001_043",224,111
"13171","Lamar County, Georgia","B01001_044",214,94
"13171","Lamar County, Georgia","B01001_045",354,126
"13171","Lamar County, Georgia","B01001_046",451,110
"13171","Lamar County, Georgia","B01001_047",193,85
"13171","Lamar County, Georgia","B01001_048",257,114
"13171","Lamar County, Georgia","B01001_049",272,92
"13173","Lanier County, Georgia","B01001_001",10380,NA
"13173","Lanier County, Georgia","B01001_002",5028,184
"13173","Lanier County, Georgia","B01001_003",336,86
"13173","Lanier County, Georgia","B01001_004",233,135
"13173","Lanier County, Georgia","B01001_005",381,143
"13173","Lanier County, Georgia","B01001_006",276,124
"13173","Lanier County, Georgia","B01001_007",71,67
"13173","Lanier County, Georgia","B01001_008",104,95
"13173","Lanier County, Georgia","B01001_009",130,174
"13173","Lanier County, Georgia","B01001_010",234,128
"13173","Lanier County, Georgia","B01001_011",353,89
"13173","Lanier County, Georgia","B01001_012",463,131
"13173","Lanier County, Georgia","B01001_013",180,93
"13173","Lanier County, Georgia","B01001_014",448,108
"13173","Lanier County, Georgia","B01001_015",297,91
"13173","Lanier County, Georgia","B01001_016",275,19
"13173","Lanier County, Georgia","B01001_017",329,112
"13173","Lanier County, Georgia","B01001_018",123,78
"13173","Lanier County, Georgia","B01001_019",167,102
"13173","Lanier County, Georgia","B01001_020",76,61
"13173","Lanier County, Georgia","B01001_021",148,93
"13173","Lanier County, Georgia","B01001_022",148,73
"13173","Lanier County, Georgia","B01001_023",139,90
"13173","Lanier County, Georgia","B01001_024",24,31
"13173","Lanier County, Georgia","B01001_025",93,68
"13173","Lanier County, Georgia","B01001_026",5352,184
"13173","Lanier County, Georgia","B01001_027",416,104
"13173","Lanier County, Georgia","B01001_028",339,119
"13173","Lanier County, Georgia","B01001_029",473,139
"13173","Lanier County, Georgia","B01001_030",163,97
"13173","Lanier County, Georgia","B01001_031",157,81
"13173","Lanier County, Georgia","B01001_032",105,104
"13173","Lanier County, Georgia","B01001_033",32,41
"13173","Lanier County, Georgia","B01001_034",80,64
"13173","Lanier County, Georgia","B01001_035",387,64
"13173","Lanier County, Georgia","B01001_036",389,154
"13173","Lanier County, Georgia","B01001_037",426,145
"13173","Lanier County, Georgia","B01001_038",367,135
"13173","Lanier County, Georgia","B01001_039",256,67
"13173","Lanier County, Georgia","B01001_040",337,80
"13173","Lanier County, Georgia","B01001_041",286,117
"13173","Lanier County, Georgia","B01001_042",161,98
"13173","Lanier County, Georgia","B01001_043",172,105
"13173","Lanier County, Georgia","B01001_044",98,71
"13173","Lanier County, Georgia","B01001_045",192,73
"13173","Lanier County, Georgia","B01001_046",144,77
"13173","Lanier County, Georgia","B01001_047",102,64
"13173","Lanier County, Georgia","B01001_048",71,58
"13173","Lanier County, Georgia","B01001_049",199,115
"13175","Laurens County, Georgia","B01001_001",47405,NA
"13175","Laurens County, Georgia","B01001_002",22431,162
"13175","Laurens County, Georgia","B01001_003",1627,70
"13175","Laurens County, Georgia","B01001_004",1746,236
"13175","Laurens County, Georgia","B01001_005",1750,230
"13175","Laurens County, Georgia","B01001_006",971,23
"13175","Laurens County, Georgia","B01001_007",529,28
"13175","Laurens County, Georgia","B01001_008",261,109
"13175","Laurens County, Georgia","B01001_009",346,128
"13175","Laurens County, Georgia","B01001_010",821,171
"13175","Laurens County, Georgia","B01001_011",1420,45
"13175","Laurens County, Georgia","B01001_012",1169,39
"13175","Laurens County, Georgia","B01001_013",1274,193
"13175","Laurens County, Georgia","B01001_014",1368,190
"13175","Laurens County, Georgia","B01001_015",1417,29
"13175","Laurens County, Georgia","B01001_016",1462,34
"13175","Laurens County, Georgia","B01001_017",1614,168
"13175","Laurens County, Georgia","B01001_018",494,140
"13175","Laurens County, Georgia","B01001_019",752,165
"13175","Laurens County, Georgia","B01001_020",699,149
"13175","Laurens County, Georgia","B01001_021",695,122
"13175","Laurens County, Georgia","B01001_022",688,119
"13175","Laurens County, Georgia","B01001_023",596,121
"13175","Laurens County, Georgia","B01001_024",397,102
"13175","Laurens County, Georgia","B01001_025",335,99
"13175","Laurens County, Georgia","B01001_026",24974,162
"13175","Laurens County, Georgia","B01001_027",1496,70
"13175","Laurens County, Georgia","B01001_028",1534,180
"13175","Laurens County, Georgia","B01001_029",1632,188
"13175","Laurens County, Georgia","B01001_030",963,28
"13175","Laurens County, Georgia","B01001_031",621,109
"13175","Laurens County, Georgia","B01001_032",246,81
"13175","Laurens County, Georgia","B01001_033",219,90
"13175","Laurens County, Georgia","B01001_034",904,119
"13175","Laurens County, Georgia","B01001_035",1591,85
"13175","Laurens County, Georgia","B01001_036",1527,61
"13175","Laurens County, Georgia","B01001_037",1584,214
"13175","Laurens County, Georgia","B01001_038",1527,185
"13175","Laurens County, Georgia","B01001_039",1469,28
"13175","Laurens County, Georgia","B01001_040",1609,21
"13175","Laurens County, Georgia","B01001_041",1848,166
"13175","Laurens County, Georgia","B01001_042",478,141
"13175","Laurens County, Georgia","B01001_043",961,157
"13175","Laurens County, Georgia","B01001_044",603,112
"13175","Laurens County, Georgia","B01001_045",731,142
"13175","Laurens County, Georgia","B01001_046",1174,159
"13175","Laurens County, Georgia","B01001_047",935,148
"13175","Laurens County, Georgia","B01001_048",832,139
"13175","Laurens County, Georgia","B01001_049",490,108
"13177","Lee County, Georgia","B01001_001",29502,NA
"13177","Lee County, Georgia","B01001_002",14736,188
"13177","Lee County, Georgia","B01001_003",842,78
"13177","Lee County, Georgia","B01001_004",989,189
"13177","Lee County, Georgia","B01001_005",1408,207
"13177","Lee County, Georgia","B01001_006",761,76
"13177","Lee County, Georgia","B01001_007",308,72
"13177","Lee County, Georgia","B01001_008",457,192
"13177","Lee County, Georgia","B01001_009",40,35
"13177","Lee County, Georgia","B01001_010",520,206
"13177","Lee County, Georgia","B01001_011",785,100
"13177","Lee County, Georgia","B01001_012",941,126
"13177","Lee County, Georgia","B01001_013",997,210
"13177","Lee County, Georgia","B01001_014",1174,206
"13177","Lee County, Georgia","B01001_015",1130,115
"13177","Lee County, Georgia","B01001_016",908,46
"13177","Lee County, Georgia","B01001_017",886,153
"13177","Lee County, Georgia","B01001_018",416,122
"13177","Lee County, Georgia","B01001_019",419,103
"13177","Lee County, Georgia","B01001_020",312,126
"13177","Lee County, Georgia","B01001_021",524,138
"13177","Lee County, Georgia","B01001_022",428,128
"13177","Lee County, Georgia","B01001_023",200,71
"13177","Lee County, Georgia","B01001_024",216,108
"13177","Lee County, Georgia","B01001_025",75,40
"13177","Lee County, Georgia","B01001_026",14766,188
"13177","Lee County, Georgia","B01001_027",945,111
"13177","Lee County, Georgia","B01001_028",1203,169
"13177","Lee County, Georgia","B01001_029",1043,175
"13177","Lee County, Georgia","B01001_030",625,63
"13177","Lee County, Georgia","B01001_031",388,94
"13177","Lee County, Georgia","B01001_032",132,86
"13177","Lee County, Georgia","B01001_033",43,51
"13177","Lee County, Georgia","B01001_034",462,112
"13177","Lee County, Georgia","B01001_035",1090,156
"13177","Lee County, Georgia","B01001_036",923,118
"13177","Lee County, Georgia","B01001_037",1304,223
"13177","Lee County, Georgia","B01001_038",936,222
"13177","Lee County, Georgia","B01001_039",958,86
"13177","Lee County, Georgia","B01001_040",965,39
"13177","Lee County, Georgia","B01001_041",968,143
"13177","Lee County, Georgia","B01001_042",376,106
"13177","Lee County, Georgia","B01001_043",469,114
"13177","Lee County, Georgia","B01001_044",383,104
"13177","Lee County, Georgia","B01001_045",397,118
"13177","Lee County, Georgia","B01001_046",466,122
"13177","Lee County, Georgia","B01001_047",293,81
"13177","Lee County, Georgia","B01001_048",227,79
"13177","Lee County, Georgia","B01001_049",170,73
"13179","Liberty County, Georgia","B01001_001",61349,NA
"13179","Liberty County, Georgia","B01001_002",31138,87
"13179","Liberty County, Georgia","B01001_003",3207,41
"13179","Liberty County, Georgia","B01001_004",2073,279
"13179","Liberty County, Georgia","B01001_005",2519,286
"13179","Liberty County, Georgia","B01001_006",1098,44
"13179","Liberty County, Georgia","B01001_007",958,91
"13179","Liberty County, Georgia","B01001_008",629,196
"13179","Liberty County, Georgia","B01001_009",976,209
"13179","Liberty County, Georgia","B01001_010",2348,242
"13179","Liberty County, Georgia","B01001_011",3829,56
"13179","Liberty County, Georgia","B01001_012",2507,58
"13179","Liberty County, Georgia","B01001_013",1612,186
"13179","Liberty County, Georgia","B01001_014",1757,180
"13179","Liberty County, Georgia","B01001_015",1354,77
"13179","Liberty County, Georgia","B01001_016",1298,54
"13179","Liberty County, Georgia","B01001_017",1362,135
"13179","Liberty County, Georgia","B01001_018",658,129
"13179","Liberty County, Georgia","B01001_019",621,124
"13179","Liberty County, Georgia","B01001_020",339,109
"13179","Liberty County, Georgia","B01001_021",500,125
"13179","Liberty County, Georgia","B01001_022",757,126
"13179","Liberty County, Georgia","B01001_023",404,90
"13179","Liberty County, Georgia","B01001_024",223,85
"13179","Liberty County, Georgia","B01001_025",109,51
"13179","Liberty County, Georgia","B01001_026",30211,87
"13179","Liberty County, Georgia","B01001_027",3055,24
"13179","Liberty County, Georgia","B01001_028",2166,277
"13179","Liberty County, Georgia","B01001_029",2105,277
"13179","Liberty County, Georgia","B01001_030",1059,16
"13179","Liberty County, Georgia","B01001_031",577,44
"13179","Liberty County, Georgia","B01001_032",468,127
"13179","Liberty County, Georgia","B01001_033",657,157
"13179","Liberty County, Georgia","B01001_034",1952,197
"13179","Liberty County, Georgia","B01001_035",3230,64
"13179","Liberty County, Georgia","B01001_036",2382,38
"13179","Liberty County, Georgia","B01001_037",1541,226
"13179","Liberty County, Georgia","B01001_038",1835,201
"13179","Liberty County, Georgia","B01001_039",1460,37
"13179","Liberty County, Georgia","B01001_040",1587,32
"13179","Liberty County, Georgia","B01001_041",1628,169
"13179","Liberty County, Georgia","B01001_042",691,140
"13179","Liberty County, Georgia","B01001_043",768,146
"13179","Liberty County, Georgia","B01001_044",362,108
"13179","Liberty County, Georgia","B01001_045",724,130
"13179","Liberty County, Georgia","B01001_046",852,128
"13179","Liberty County, Georgia","B01001_047",582,124
"13179","Liberty County, Georgia","B01001_048",287,114
"13179","Liberty County, Georgia","B01001_049",243,99
"13181","Lincoln County, Georgia","B01001_001",7856,NA
"13181","Lincoln County, Georgia","B01001_002",3675,66
"13181","Lincoln County, Georgia","B01001_003",180,62
"13181","Lincoln County, Georgia","B01001_004",186,60
"13181","Lincoln County, Georgia","B01001_005",219,60
"13181","Lincoln County, Georgia","B01001_006",24,19
"13181","Lincoln County, Georgia","B01001_007",126,57
"13181","Lincoln County, Georgia","B01001_008",40,29
"13181","Lincoln County, Georgia","B01001_009",27,28
"13181","Lincoln County, Georgia","B01001_010",116,52
"13181","Lincoln County, Georgia","B01001_011",218,37
"13181","Lincoln County, Georgia","B01001_012",178,43
"13181","Lincoln County, Georgia","B01001_013",162,76
"13181","Lincoln County, Georgia","B01001_014",287,82
"13181","Lincoln County, Georgia","B01001_015",185,32
"13181","Lincoln County, Georgia","B01001_016",241,51
"13181","Lincoln County, Georgia","B01001_017",326,83
"13181","Lincoln County, Georgia","B01001_018",88,51
"13181","Lincoln County, Georgia","B01001_019",236,78
"13181","Lincoln County, Georgia","B01001_020",124,52
"13181","Lincoln County, Georgia","B01001_021",142,56
"13181","Lincoln County, Georgia","B01001_022",237,65
"13181","Lincoln County, Georgia","B01001_023",261,67
"13181","Lincoln County, Georgia","B01001_024",72,46
"13181","Lincoln County, Georgia","B01001_025",0,19
"13181","Lincoln County, Georgia","B01001_026",4181,66
"13181","Lincoln County, Georgia","B01001_027",220,60
"13181","Lincoln County, Georgia","B01001_028",237,79
